AMPD2_HUMAN	PEX13_HUMAN
AMPD2_HUMAN	NEDD4_HUMAN
AMPD2_HUMAN	TERF1_HUMAN
AKND1_HUMAN	A4_HUMAN
TCO1_HUMAN	CBL_HUMAN
OR2T6_HUMAN	ALBU_HUMAN
A6NKH4_HUMAN	ATX7_HUMAN
ZKSC4_HUMAN	TERF2_HUMAN
XRN1_HUMAN	SK2L2_HUMAN
XRN1_HUMAN	DPP2_HUMAN
XRN1_HUMAN	AP1G2_HUMAN
XRN1_HUMAN	TTP_HUMAN
XRN1_HUMAN	DCP2_HUMAN
XRN1_HUMAN	BAG6_HUMAN
XRN1_HUMAN	LDHA_HUMAN
XRN1_HUMAN	CENP1_HUMAN
XRN1_HUMAN	Q8N7L7_HUMAN
XRN1_HUMAN	SMRD2_HUMAN
XRN1_HUMAN	EXOSX_HUMAN
XRN1_HUMAN	SKIV2_HUMAN
XRN1_HUMAN	RENT1_HUMAN
XRN1_HUMAN	DCP1B_HUMAN
XRN1_HUMAN	TCPE_HUMAN
XRN1_HUMAN	SPT20_HUMAN
XRN1_HUMAN	LSM3_HUMAN
XRN1_HUMAN	NMD3_HUMAN
XRN1_HUMAN	NDUAD_HUMAN
XRN1_HUMAN	ALDOA_HUMAN
XRN1_HUMAN	EXOS8_HUMAN
XRN1_HUMAN	MARE1_HUMAN
XRN1_HUMAN	Q96BC0_HUMAN
XRN1_HUMAN	HEAT1_HUMAN
XRN1_HUMAN	EXOS1_HUMAN
XRN1_HUMAN	DCP1A_HUMAN
XRN1_HUMAN	ZCCHV_HUMAN
XRN1_HUMAN	RENT2_HUMAN
XRN1_HUMAN	STAM2_HUMAN
XRN1_HUMAN	Q9NPK3_HUMAN
XRN1_HUMAN	VW5B2_HUMAN
XRN1_HUMAN	M0QY76_HUMAN
XRN1_HUMAN	AGO2_HUMAN
XRN1_HUMAN	EXOS6_HUMAN
XRN1_HUMAN	LSM5_HUMAN
XRN1_HUMAN	CHD4_HUMAN
XRN1_HUMAN	LSM6_HUMAN
XRN1_HUMAN	LSM7_HUMAN
XRN1_HUMAN	LSM4_HUMAN
XRN1_HUMAN	REN3A_HUMAN
XRN1_HUMAN	ROA1_HUMAN
XRN1_HUMAN	Q9BVH8_HUMAN
XRN1_HUMAN	REN3B_HUMAN
XRN1_HUMAN	MYC_HUMAN
XRN1_HUMAN	PABP4_HUMAN
XRN1_HUMAN	MLH1_HUMAN
XRN1_HUMAN	WAPL_HUMAN
XRN1_HUMAN	SIR7_HUMAN
XRN1_HUMAN	DXO_HUMAN
XRN1_HUMAN	EXOS4_HUMAN
XRN1_HUMAN	A2VDI1_HUMAN
XRN1_HUMAN	LSM1_HUMAN
XRN1_HUMAN	LSM2_HUMAN
TRI38_HUMAN	UB2E3_HUMAN
TRI38_HUMAN	TCAM1_HUMAN
TRI38_HUMAN	UB2E1_HUMAN
TRI38_HUMAN	UB2E2_HUMAN
TRI38_HUMAN	TRAF6_HUMAN
TRI38_HUMAN	UBE2U_HUMAN
TRI38_HUMAN	ATX1_HUMAN
TRI38_HUMAN	UB2D4_HUMAN
TRI38_HUMAN	A8K5I0_HUMAN
TRI38_HUMAN	RIPK1_HUMAN
TRI38_HUMAN	UB2D2_HUMAN
DNM3B_HUMAN	Q658J6_HUMAN
DNM3B_HUMAN	KIF4A_HUMAN
DNM3B_HUMAN	SIN3A_HUMAN
DNM3B_HUMAN	TDG_HUMAN
DNM3B_HUMAN	TIF1B_HUMAN
DNM3B_HUMAN	PCY2_HUMAN
DNM3B_HUMAN	CND3_HUMAN
DNM3B_HUMAN	CUL2_HUMAN
DNM3B_HUMAN	SYWC_HUMAN
DNM3B_HUMAN	H11_HUMAN
DNM3B_HUMAN	DNMT1_HUMAN
DNM3B_HUMAN	CUL3_HUMAN
DNM3B_HUMAN	RTF1_HUMAN
DNM3B_HUMAN	CKLF6_HUMAN
DNM3B_HUMAN	HDAC2_HUMAN
DNM3B_HUMAN	CTR9_HUMAN
DNM3B_HUMAN	EZH2_HUMAN
DNM3B_HUMAN	SUMO1_HUMAN
DNM3B_HUMAN	CREB1_HUMAN
DNM3B_HUMAN	UBC9_HUMAN
DNM3B_HUMAN	RPB3_HUMAN
DNM3B_HUMAN	UHRF2_HUMAN
DNM3B_HUMAN	SPI1_HUMAN
DNM3B_HUMAN	RS10_HUMAN
DNM3B_HUMAN	SMC2_HUMAN
DNM3B_HUMAN	B0QZ35_HUMAN
DNM3B_HUMAN	SUV91_HUMAN
DNM3B_HUMAN	SUZ12_HUMAN
DNM3B_HUMAN	CEBPD_HUMAN
DNM3B_HUMAN	E9PJK2_HUMAN
DNM3B_HUMAN	DNM3L_HUMAN
DNM3B_HUMAN	NRIP1_HUMAN
DNM3B_HUMAN	A4D177_HUMAN
DNM3B_HUMAN	ZHX1_HUMAN
DNM3B_HUMAN	HDAC1_HUMAN
DNM3B_HUMAN	EHMT2_HUMAN
DNM3B_HUMAN	UBE2W_HUMAN
DNM3B_HUMAN	BAZ2A_HUMAN
DNM3B_HUMAN	RPAB3_HUMAN
DNM3B_HUMAN	B2RBV7_HUMAN
DNM3B_HUMAN	T22D1_HUMAN
DNM3B_HUMAN	Q96FI0_HUMAN
DNM3B_HUMAN	SMC4_HUMAN
DNM3B_HUMAN	SETB1_HUMAN
DNM3B_HUMAN	EED_HUMAN
DNM3B_HUMAN	CBX1_HUMAN
DNM3B_HUMAN	CDC73_HUMAN
DNM3B_HUMAN	SMCA5_HUMAN
DNM3B_HUMAN	PAF1_HUMAN
DNM3B_HUMAN	PIAS1_HUMAN
DNM3B_HUMAN	HELLS_HUMAN
DNM3B_HUMAN	NEDD8_HUMAN
DNM3B_HUMAN	TIM16_HUMAN
DNM3B_HUMAN	PKHJ1_HUMAN
DNM3B_HUMAN	B3KSC8_HUMAN
DNM3B_HUMAN	CUL1_HUMAN
DNM3B_HUMAN	EPHB1_HUMAN
DNM3B_HUMAN	DUS23_HUMAN
DNM3B_HUMAN	ZBT18_HUMAN
DNM3B_HUMAN	UHRF1_HUMAN
DNM3B_HUMAN	CBX5_HUMAN
DNM3B_HUMAN	CUL5_HUMAN
DNM3B_HUMAN	LEO1_HUMAN
DNM3B_HUMAN	DNM3A_HUMAN
DNM3B_HUMAN	MBD4_HUMAN
RGS18_HUMAN	GNAI1_HUMAN
RGS18_HUMAN	B3KX51_HUMAN
RGS18_HUMAN	GNAQ_HUMAN
RGS18_HUMAN	GNAI2_HUMAN
RGS18_HUMAN	GNAI3_HUMAN
RGS18_HUMAN	A4_HUMAN
PGDH_HUMAN	OGFD1_HUMAN
PGDH_HUMAN	A4_HUMAN
MK04_HUMAN	GAB1_HUMAN
MK04_HUMAN	GAB2_HUMAN
MK04_HUMAN	CCND3_HUMAN
MK04_HUMAN	CALL3_HUMAN
MK04_HUMAN	MAPK5_HUMAN
MK04_HUMAN	L7RT18_HUMAN
MK04_HUMAN	HS90B_HUMAN
MK04_HUMAN	HS90A_HUMAN
BTLA_HUMAN	PTN11_HUMAN
BTLA_HUMAN	TNR14_HUMAN
BTLA_HUMAN	PTN6_HUMAN
BTLA_HUMAN	VTCN1_HUMAN
MMP14_HUMAN	C1QBP_HUMAN
MMP14_HUMAN	TGON2_HUMAN
MMP14_HUMAN	FGFR2_HUMAN
MMP14_HUMAN	TIMP2_HUMAN
MMP14_HUMAN	CO1A2_HUMAN
MMP14_HUMAN	MMP2_HUMAN
MMP14_HUMAN	TICN1_HUMAN
MMP14_HUMAN	MMP13_HUMAN
MMP14_HUMAN	MTND_HUMAN
MMP14_HUMAN	LIMK1_HUMAN
MMP14_HUMAN	A5JSJ9_HUMAN
MMP14_HUMAN	GORS2_HUMAN
MMP14_HUMAN	TIMP4_HUMAN
MMP14_HUMAN	FA12_HUMAN
MMP14_HUMAN	ITB8_HUMAN
KPCG_HUMAN	MMP14_HUMAN
MMP14_HUMAN	GOGB1_HUMAN
MMP14_HUMAN	TIMP3_HUMAN
MMP14_HUMAN	CCL7_HUMAN
MMP14_HUMAN	B4DJY3_HUMAN
MMP14_HUMAN	BCAR1_HUMAN
MMP14_HUMAN	EGLN_HUMAN
MMP14_HUMAN	KISS1_HUMAN
MMP14_HUMAN	TICN3_HUMAN
MMP14_HUMAN	PLLP_HUMAN
MMP14_HUMAN	DEF1_HUMAN
MMP14_HUMAN	ACTB_HUMAN
SRC_HUMAN	MMP14_HUMAN
MMP14_HUMAN	FURIN_HUMAN
MMP14_HUMAN	RAD_HUMAN
MMP14_HUMAN	LRP1_HUMAN
MMP14_HUMAN	E7ENV9_HUMAN
MMP14_HUMAN	CAV1_HUMAN
MMP14_HUMAN	LUM_HUMAN
MMP14_HUMAN	FGFR4_HUMAN
CPNE2_HUMAN	MYCBP_HUMAN
CPNE2_HUMAN	CDN1A_HUMAN
CPNE2_HUMAN	NEMO_HUMAN
CPNE2_HUMAN	ANXA7_HUMAN
CPNE2_HUMAN	PPP5_HUMAN
CPNE2_HUMAN	BCOR_HUMAN
CPNE2_HUMAN	B0YJ88_HUMAN
CPNE2_HUMAN	PDCD6_HUMAN
CPNE2_HUMAN	Q6IB68_HUMAN
CPNE2_HUMAN	ACTB_HUMAN
CPNE2_HUMAN	S10AG_HUMAN
CPNE2_HUMAN	UBC12_HUMAN
CPNE2_HUMAN	CSN5_HUMAN
CPNE2_HUMAN	BAG3_HUMAN
CPNE2_HUMAN	UBE2O_HUMAN
CPNE2_HUMAN	TE2IP_HUMAN
CECR6_HUMAN	KDM5B_HUMAN
RBGP1_HUMAN	Q658J6_HUMAN
RBGP1_HUMAN	DISC1_HUMAN
RBGP1_HUMAN	ITB7_HUMAN
RBGP1_HUMAN	MLP3A_HUMAN
RBGP1_HUMAN	RBG1L_HUMAN
RBGP1_HUMAN	COPG1_HUMAN
RBGP1_HUMAN	ITB3_HUMAN
RBGP1_HUMAN	ITB1_HUMAN
RBGP1_HUMAN	RAB4A_HUMAN
RBGP1_HUMAN	TWST1_HUMAN
RBGP1_HUMAN	C4P096_HUMAN
RBGP1_HUMAN	TERA_HUMAN
RBGP1_HUMAN	MLP3C_HUMAN
RBGP1_HUMAN	COPE_HUMAN
RBGP1_HUMAN	ITB2_HUMAN
RBGP1_HUMAN	GBRL2_HUMAN
RBGP1_HUMAN	ARF6_HUMAN
RBGP1_HUMAN	CARM1_HUMAN
RBGP1_HUMAN	RAB6B_HUMAN
RBGP1_HUMAN	RAB6A_HUMAN
RBGP1_HUMAN	KINH_HUMAN
RBGP1_HUMAN	GBRL1_HUMAN
RBGP1_HUMAN	GBRAP_HUMAN
JADE3_HUMAN	ING4_HUMAN
JADE3_HUMAN	CSK22_HUMAN
JADE3_HUMAN	H31T_HUMAN
JADE3_HUMAN	KAT7_HUMAN
JADE3_HUMAN	ING5_HUMAN
TEX35_HUMAN	CUL5_HUMAN
TEX35_HUMAN	ANM6_HUMAN
TEX35_HUMAN	SUV91_HUMAN
TEX35_HUMAN	KDM1A_HUMAN
CI072_HUMAN	EI2BB_HUMAN
CI072_HUMAN	MMS19_HUMAN
CI072_HUMAN	SRPK1_HUMAN
CI072_HUMAN	A4_HUMAN
CP19A_HUMAN	FANCG_HUMAN
SRC_HUMAN	CP19A_HUMAN
CP19A_HUMAN	CEBPD_HUMAN
IGHG3_HUMAN	NEMO_HUMAN
MPPE1_HUMAN	PP2BA_HUMAN
MPPE1_HUMAN	DLX2_HUMAN
MPPE1_HUMAN	CTCFL_HUMAN
MPPE1_HUMAN	CCNE1_HUMAN
MPPE1_HUMAN	MD2L2_HUMAN
MPPE1_HUMAN	NPL4_HUMAN
MPPE1_HUMAN	RBM39_HUMAN
MPPE1_HUMAN	SF3B3_HUMAN
MPPE1_HUMAN	Q8WVC1_HUMAN
MPPE1_HUMAN	INT10_HUMAN
MPPE1_HUMAN	LICH_HUMAN
MPPE1_HUMAN	NAGAB_HUMAN
MPPE1_HUMAN	CCNK_HUMAN
MPPE1_HUMAN	ERH_HUMAN
MPPE1_HUMAN	TBC23_HUMAN
MPPE1_HUMAN	RAD51_HUMAN
MPPE1_HUMAN	CRNL1_HUMAN
MPPE1_HUMAN	KIFA3_HUMAN
TIE2_HUMAN	DOK2_HUMAN
TIE2_HUMAN	SHC1_HUMAN
TIE2_HUMAN	PTPRJ_HUMAN
TIE2_HUMAN	TIE1_HUMAN
TIE2_HUMAN	GRB14_HUMAN
TIE2_HUMAN	ANGP1_HUMAN
TIE2_HUMAN	PTPRK_HUMAN
TIE2_HUMAN	ANGP4_HUMAN
TIE2_HUMAN	PTPRC_HUMAN
TIE2_HUMAN	PTN11_HUMAN
TIE2_HUMAN	B0LPF3_HUMAN
TIE2_HUMAN	GRB7_HUMAN
TIE2_HUMAN	PTPRO_HUMAN
TIE2_HUMAN	PTPRG_HUMAN
TIE2_HUMAN	LCK_HUMAN
TIE2_HUMAN	TIE2_HUMAN
TIE2_HUMAN	SOCS1_HUMAN
TIE2_HUMAN	NEMO_HUMAN
TIE2_HUMAN	P85A_HUMAN
TIE2_HUMAN	A4D1C5_HUMAN
TIE2_HUMAN	ANGL1_HUMAN
TIE2_HUMAN	ANGP2_HUMAN
TIE2_HUMAN	PTPRB_HUMAN
NH2L1_HUMAN	PCNA_HUMAN
NH2L1_HUMAN	HMCS1_HUMAN
NH2L1_HUMAN	D3DU92_HUMAN
NH2L1_HUMAN	RIR2_HUMAN
NH2L1_HUMAN	CDK2_HUMAN
NH2L1_HUMAN	COF1_HUMAN
NH2L1_HUMAN	UBA1_HUMAN
NH2L1_HUMAN	A2RUM7_HUMAN
NH2L1_HUMAN	DDX56_HUMAN
NH2L1_HUMAN	Q53T99_HUMAN
NH2L1_HUMAN	NOP58_HUMAN
NH2L1_HUMAN	SRSF7_HUMAN
NH2L1_HUMAN	RL30_HUMAN
NH2L1_HUMAN	PHLP1_HUMAN
NH2L1_HUMAN	RL6_HUMAN
NH2L1_HUMAN	B2RDF2_HUMAN
NH2L1_HUMAN	PRP4_HUMAN
NH2L1_HUMAN	RL1D1_HUMAN
NH2L1_HUMAN	Q8TAS0_HUMAN
NH2L1_HUMAN	SON_HUMAN
NH2L1_HUMAN	TRA2A_HUMAN
NH2L1_HUMAN	TYY1_HUMAN
NH2L1_HUMAN	RS5_HUMAN
NH2L1_HUMAN	RL37A_HUMAN
NH2L1_HUMAN	RL19_HUMAN
NH2L1_HUMAN	LRIF1_HUMAN
NH2L1_HUMAN	RS2_HUMAN
NH2L1_HUMAN	B4DFF1_HUMAN
NH2L1_HUMAN	Q658J6_HUMAN
NH2L1_HUMAN	NOP16_HUMAN
NH2L1_HUMAN	RL15_HUMAN
NH2L1_HUMAN	RS14_HUMAN
NH2L1_HUMAN	DCP2_HUMAN
NH2L1_HUMAN	A8K555_HUMAN
NH2L1_HUMAN	VATE1_HUMAN
NH2L1_HUMAN	MEPCE_HUMAN
NH2L1_HUMAN	SNUT1_HUMAN
NH2L1_HUMAN	RLA0_HUMAN
NH2L1_HUMAN	TRA2B_HUMAN
NH2L1_HUMAN	PR40A_HUMAN
NH2L1_HUMAN	RS8_HUMAN
NH2L1_HUMAN	RS23_HUMAN
NH2L1_HUMAN	SF3B4_HUMAN
